AC132825.1	ENSG00000240103.2		OTTHUMG00000179071.3
TRAM1L1	ENSG00000174599.5	HGNC:28371	OTTHUMG00000132956.1
AC012507.1	ENSG00000230385.1		OTTHUMG00000153836.1
TOMM7	ENSG00000196683.10	HGNC:21648	OTTHUMG00000094805.3
AC019068.1	ENSG00000233611.3		OTTHUMG00000153089.2
MIR548I1	ENSG00000221737.1	HGNC:35352	
MRNIP	ENSG00000161010.15	HGNC:30817	OTTHUMG00000163490.8
FLCN	ENSG00000154803.13	HGNC:27310	OTTHUMG00000059275.6
NDUFV2P1	ENSG00000267809.1	HGNC:7718	OTTHUMG00000182889.1
NENFP2	ENSG00000258288.1	HGNC:50299	OTTHUMG00000170476.1
RNU7-41P	ENSG00000251726.1	HGNC:34137	
WFDC11	ENSG00000180083.11	HGNC:20478	OTTHUMG00000046330.1
TCL1B	ENSG00000213231.13	HGNC:11649	OTTHUMG00000028912.6
NPM1P35	ENSG00000255213.1	HGNC:45214	OTTHUMG00000167511.1
MTATP6P19	ENSG00000228316.1	HGNC:52064	OTTHUMG00000022071.1
RNA5SP96	ENSG00000251850.1	HGNC:42894	
ZNF433-AS1	ENSG00000219665.8	HGNC:53776	OTTHUMG00000156428.2
RN7SL274P	ENSG00000242430.3	HGNC:46290	
AC024022.1	ENSG00000250781.2		OTTHUMG00000161041.2
BRD8	ENSG00000112983.17	HGNC:19874	OTTHUMG00000129204.7
RNU6-849P	ENSG00000206818.1	HGNC:47812	
TRBV7-2	ENSG00000282939.1	HGNC:12236	OTTHUMG00000191599.2
MTUS1	ENSG00000129422.14	HGNC:29789	OTTHUMG00000163756.5
RN7SKP69	ENSG00000202260.1	HGNC:45793	
AL136981.2	ENSG00000275318.1		OTTHUMG00000187829.1
MED10	ENSG00000133398.4	HGNC:28760	OTTHUMG00000161682.2
AC023595.1	ENSG00000257025.1		OTTHUMG00000168414.1
UNC93B2	ENSG00000155070.8	HGNC:13482	OTTHUMG00000151911.1
AC005014.3	ENSG00000272537.1		OTTHUMG00000185323.1
AL357137.1	ENSG00000271143.1		OTTHUMG00000184339.1
AC109454.1	ENSG00000243648.1		OTTHUMG00000157849.1
MIR1976	ENSG00000238705.1	HGNC:37064	
AC084706.1	ENSG00000254001.5		OTTHUMG00000164616.1
TPH2	ENSG00000139287.13	HGNC:20692	OTTHUMG00000169677.3
RAB1A	ENSG00000138069.18	HGNC:9758	OTTHUMG00000152725.4
RNU6-490P	ENSG00000199855.1	HGNC:47453	
NUDT2	ENSG00000164978.18	HGNC:8049	OTTHUMG00000019817.4
CXorf58	ENSG00000165182.11	HGNC:26356	OTTHUMG00000021258.3
ZNF44	ENSG00000197857.13	HGNC:13110	OTTHUMG00000156424.2
KIAA1614-AS1	ENSG00000232586.1	HGNC:50644	OTTHUMG00000035173.1
AC092032.1	ENSG00000270822.1		OTTHUMG00000184646.1
CDH9	ENSG00000113100.10	HGNC:1768	OTTHUMG00000090671.4
MYRF-AS1	ENSG00000124915.10	HGNC:24506	OTTHUMG00000168170.1
LDLR	ENSG00000130164.13	HGNC:6547	OTTHUMG00000171935.8
RPL7P27	ENSG00000220069.1	HGNC:36649	OTTHUMG00000015148.1
IL2RB	ENSG00000100385.14	HGNC:6009	OTTHUMG00000150534.4
FAM228B	ENSG00000219626.9	HGNC:24736	OTTHUMG00000151901.4
AL590762.1	ENSG00000213018.2		OTTHUMG00000021795.1
SCGB1D1	ENSG00000168515.3	HGNC:18395	OTTHUMG00000167505.1
AC092819.2	ENSG00000286578.1		OTTHUMG00000194410.1
C10orf95	ENSG00000120055.7	HGNC:25880	OTTHUMG00000018959.2
LINC01680	ENSG00000233882.2	HGNC:52467	OTTHUMG00000041127.2
CROCC2	ENSG00000226321.5	HGNC:51677	OTTHUMG00000151855.4
Y_RNA	ENSG00000201843.1		
RN7SL169P	ENSG00000242547.3	HGNC:46185	
LINC02415	ENSG00000248703.2	HGNC:53344	OTTHUMG00000168300.1
GGA3	ENSG00000125447.17	HGNC:17079	OTTHUMG00000179483.7
AC024475.3	ENSG00000255314.4		OTTHUMG00000167043.5
AL139288.1	ENSG00000231563.2		OTTHUMG00000039975.2
RBBP4	ENSG00000162521.19	HGNC:9887	OTTHUMG00000007998.14
VIPR1-AS1	ENSG00000232354.8	HGNC:40610	OTTHUMG00000156181.5
WDR24	ENSG00000127580.17	HGNC:20852	OTTHUMG00000090421.5
AC093157.3	ENSG00000252765.1		
MIR3612	ENSG00000265635.1	HGNC:38951	
NEURL1	ENSG00000107954.10	HGNC:7761	OTTHUMG00000018995.2
DNM1P46	ENSG00000182397.14	HGNC:35199	OTTHUMG00000149852.2
AC098829.1	ENSG00000249252.5		OTTHUMG00000160132.3
RC3H2	ENSG00000056586.16	HGNC:21461	OTTHUMG00000020632.4
LSP1	ENSG00000130592.15	HGNC:6707	OTTHUMG00000012252.24
AC060814.2	ENSG00000258767.1		OTTHUMG00000171732.1
SIGLEC5	ENSG00000105501.12	HGNC:10874	OTTHUMG00000165510.6
AL359508.1	ENSG00000285615.1		OTTHUMG00000193075.1
AL121987.1	ENSG00000225279.2		OTTHUMG00000024076.2
AC097638.1	ENSG00000223916.1		OTTHUMG00000156492.1
TRAJ52	ENSG00000211838.1	HGNC:12084	OTTHUMG00000170915.3
TTC19	ENSG00000011295.16	HGNC:26006	OTTHUMG00000059306.11
SUZ12	ENSG00000178691.11	HGNC:17101	OTTHUMG00000132813.3
AC079768.1	ENSG00000248625.1		OTTHUMG00000160904.2
FAM98B	ENSG00000171262.11	HGNC:26773	OTTHUMG00000129831.3
CCDC83	ENSG00000150676.12	HGNC:28535	OTTHUMG00000166978.2
LAPTM4A	ENSG00000068697.7	HGNC:6924	OTTHUMG00000090750.3
RPL31P50	ENSG00000231788.4	HGNC:36799	OTTHUMG00000157525.2
DLG3-AS1	ENSG00000231651.1	HGNC:40182	OTTHUMG00000021777.1
MIR5583-2	ENSG00000283645.1	HGNC:43471	
AC016747.4	ENSG00000274769.1		OTTHUMG00000129421.9
CCNB1IP1P1	ENSG00000229815.1	HGNC:37693	OTTHUMG00000008582.1
AC004063.1	ENSG00000250670.1		OTTHUMG00000160976.2
PMM2P1	ENSG00000265038.1	HGNC:9116	OTTHUMG00000178557.1
GSTCD	ENSG00000138780.14	HGNC:25806	OTTHUMG00000131211.7
RPL6P5	ENSG00000214064.3	HGNC:36199	OTTHUMG00000153705.1
AC007619.1	ENSG00000255670.1		OTTHUMG00000168583.1
AC023194.3	ENSG00000253675.1		OTTHUMG00000163648.2
ZDHHC3	ENSG00000163812.15	HGNC:18470	OTTHUMG00000133093.11
AC027309.1	ENSG00000253445.1		OTTHUMG00000163289.1
AC037450.1	ENSG00000253171.1		OTTHUMG00000163768.1
AC068724.3	ENSG00000285080.1		OTTHUMG00000192579.1
AC011483.1	ENSG00000267879.2		OTTHUMG00000183127.2
AL589645.1	ENSG00000287368.1		OTTHUMG00000194225.1
ZNF674	ENSG00000251192.7	HGNC:17625	OTTHUMG00000021420.3
LINC02599	ENSG00000233858.4	HGNC:53931	OTTHUMG00000141277.1
AC090164.4	ENSG00000282793.1		OTTHUMG00000191549.1
AL591503.1	ENSG00000203402.2		OTTHUMG00000021439.1
AC011503.1	ENSG00000269289.6		OTTHUMG00000183389.2
RGS17P1	ENSG00000229473.2	HGNC:39729	OTTHUMG00000016782.2
SRGN	ENSG00000122862.5	HGNC:9361	OTTHUMG00000018369.2
RNU6-1237P	ENSG00000207508.1	HGNC:48200	
AC140479.7	ENSG00000283167.2		OTTHUMG00000191650.3
AL096709.1	ENSG00000287939.1		OTTHUMG00000195453.1
RBM10	ENSG00000182872.16	HGNC:9896	OTTHUMG00000021432.3
NDST4	ENSG00000138653.10	HGNC:20779	OTTHUMG00000132916.3
AC109315.1	ENSG00000266003.1		OTTHUMG00000179694.2
MORN1	ENSG00000116151.14	HGNC:25852	OTTHUMG00000001402.7
TEX36-AS1	ENSG00000237675.5	HGNC:49500	OTTHUMG00000019227.2
TNNI1	ENSG00000159173.19	HGNC:11945	OTTHUMG00000035736.7
ARPC3P1	ENSG00000226284.1	HGNC:16092	OTTHUMG00000032694.3
MIR6126	ENSG00000273776.1	HGNC:50099	
BX005214.3	ENSG00000277024.1		OTTHUMG00000013158.2
AC005498.2	ENSG00000267421.6		OTTHUMG00000181946.3
GRIN2A	ENSG00000183454.17	HGNC:4585	OTTHUMG00000129721.10
TACC1	ENSG00000147526.20	HGNC:11522	OTTHUMG00000164018.12
NFE2L3P1	ENSG00000267497.1	HGNC:22278	OTTHUMG00000179951.1
BBS7	ENSG00000138686.10	HGNC:18758	OTTHUMG00000133076.3
AC092814.2	ENSG00000233626.2		OTTHUMG00000037118.2
FO538757.1	ENSG00000279928.2		OTTHUMG00000191962.1
KCNA6	ENSG00000151079.7	HGNC:6225	OTTHUMG00000168225.1
LINC01495	ENSG00000255323.6	HGNC:51161	OTTHUMG00000166054.3
SNORD116-27	ENSG00000251896.1	HGNC:33093	
EIF2AP4	ENSG00000227395.1	HGNC:39498	OTTHUMG00000018059.1
MIR4484	ENSG00000265092.1	HGNC:41799	
LINC02338	ENSG00000277448.1	HGNC:53258	OTTHUMG00000187310.1
KCTD11	ENSG00000213859.6	HGNC:21302	OTTHUMG00000132061.4
AC079684.1	ENSG00000274943.1		OTTHUMG00000187314.2
FAM243A	ENSG00000222018.2	HGNC:39602	OTTHUMG00000154291.3
AL121888.1	ENSG00000286063.1		OTTHUMG00000192795.1
MIR6769A	ENSG00000276641.1	HGNC:50079	
LINC01134	ENSG00000236423.6	HGNC:49449	OTTHUMG00000041129.3
UPK3B	ENSG00000243566.6	HGNC:21444	OTTHUMG00000149929.3
AC099811.4	ENSG00000267758.1		OTTHUMG00000180110.1
COPS9	ENSG00000172428.11	HGNC:21314	OTTHUMG00000133352.5
AP001464.1	ENSG00000229306.1		OTTHUMG00000074167.1
Z82215.1	ENSG00000287269.1		OTTHUMG00000194370.1
LINC01810	ENSG00000237266.2	HGNC:52613	OTTHUMG00000151421.3
KCNH5	ENSG00000140015.20	HGNC:6254	OTTHUMG00000029041.6
C3orf20	ENSG00000131379.10	HGNC:25320	OTTHUMG00000155545.2
DNAAF3	ENSG00000167646.13	HGNC:30492	OTTHUMG00000128547.9
EIF2AK2	ENSG00000055332.18	HGNC:9437	OTTHUMG00000100962.7
SHISA5	ENSG00000164054.15	HGNC:30376	OTTHUMG00000133529.19
AP000808.1	ENSG00000255741.1		OTTHUMG00000167895.1
HLA-DRB9	ENSG00000196301.3	HGNC:4957	OTTHUMG00000031197.4
AC020558.5	ENSG00000279200.1		OTTHUMG00000179600.1
AL121658.1	ENSG00000272716.1		OTTHUMG00000185842.1
COL1A2	ENSG00000164692.17	HGNC:2198	OTTHUMG00000148675.2
MYBPC1	ENSG00000196091.14	HGNC:7549	OTTHUMG00000170274.5
TMSB10P2	ENSG00000235211.4	HGNC:41950	OTTHUMG00000021213.2
GPR17	ENSG00000144230.16	HGNC:4471	OTTHUMG00000131533.5
SRD5A3-AS1	ENSG00000249700.9	HGNC:44138	OTTHUMG00000160655.9
HNRNPCP2	ENSG00000204253.4	HGNC:48814	OTTHUMG00000154452.1
OR11J7P	ENSG00000283524.2	HGNC:38589	OTTHUMG00000191818.2
LARP6	ENSG00000166173.11	HGNC:24012	OTTHUMG00000172179.6
AF230666.2	ENSG00000270137.1		OTTHUMG00000184050.1
MIR34B	ENSG00000207811.3	HGNC:31636	
AC025033.1	ENSG00000243165.1		OTTHUMG00000158806.1
SCOC-AS1	ENSG00000196951.11	HGNC:50601	OTTHUMG00000161377.3
MTND1P29	ENSG00000237722.2	HGNC:42078	OTTHUMG00000153776.2
SNORD18A	ENSG00000200623.1	HGNC:32714	
MCRIP2	ENSG00000172366.20	HGNC:14142	OTTHUMG00000048042.8
TBC1D10A	ENSG00000099992.15	HGNC:23609	OTTHUMG00000150924.3
AC099795.1	ENSG00000283973.2		OTTHUMG00000191968.2
LINC00184	ENSG00000224939.1	HGNC:37192	OTTHUMG00000037979.1
THAP12P6	ENSG00000227882.1	HGNC:39570	OTTHUMG00000016616.1
ACACB	ENSG00000076555.15	HGNC:85	OTTHUMG00000169250.5
AC090950.1	ENSG00000270409.1		OTTHUMG00000184346.1
RHBDF1P1	ENSG00000234123.1	HGNC:44499	OTTHUMG00000155546.1
S100P	ENSG00000163993.7	HGNC:10504	OTTHUMG00000090491.5
SEMA5B	ENSG00000082684.16	HGNC:10737	OTTHUMG00000140392.5
AC004223.1	ENSG00000243423.1		OTTHUMG00000157809.1
RNA5SP171	ENSG00000212373.1	HGNC:43071	
AC004231.3	ENSG00000265359.1		OTTHUMG00000179793.1
KCND3-IT1	ENSG00000232558.1	HGNC:41350	OTTHUMG00000011990.1
PSMC1	ENSG00000100764.14	HGNC:9547	OTTHUMG00000171019.4
HEATR5A	ENSG00000129493.15	HGNC:20276	OTTHUMG00000169043.5
ANGPT1	ENSG00000154188.10	HGNC:484	OTTHUMG00000164812.8
PRSS56	ENSG00000237412.6	HGNC:39433	OTTHUMG00000153326.3
CD24P1	ENSG00000236500.1	HGNC:1646	OTTHUMG00000002361.1
AC004217.1	ENSG00000257494.1		OTTHUMG00000169683.1
CT47A8	ENSG00000230347.5	HGNC:33289	OTTHUMG00000022318.2
OR5AC4P	ENSG00000251090.2	HGNC:31284	OTTHUMG00000160069.2
AL031673.1	ENSG00000278383.1		OTTHUMG00000186747.1
AL773545.2	ENSG00000236966.1		OTTHUMG00000066718.1
TM2D3	ENSG00000184277.13	HGNC:24128	OTTHUMG00000149872.5
SRSF7	ENSG00000115875.19	HGNC:10789	OTTHUMG00000102076.6
ZNF736	ENSG00000234444.10	HGNC:32467	OTTHUMG00000156537.5
SOCS2	ENSG00000120833.14	HGNC:19382	OTTHUMG00000170160.6
AP000936.2	ENSG00000225236.1		OTTHUMG00000066693.1
AL136096.1	ENSG00000286278.1		OTTHUMG00000194062.1
C17orf97	ENSG00000187624.9	HGNC:33800	OTTHUMG00000132479.7
KCNAB3	ENSG00000170049.9	HGNC:6230	OTTHUMG00000108170.2
MIR1285-2	ENSG00000221238.1	HGNC:35278	
AC012314.13	ENSG00000276206.1		OTTHUMG00000188518.1
TOMM20P2	ENSG00000255987.1	HGNC:50519	OTTHUMG00000168389.1
AL353699.1	ENSG00000255480.1		OTTHUMG00000166155.1
NDUFB9P1	ENSG00000271045.1	HGNC:52269	OTTHUMG00000184558.1
MIR7152	ENSG00000274824.1	HGNC:50257	
RN7SL127P	ENSG00000242175.3	HGNC:46143	
HMGB3P5	ENSG00000237642.1	HGNC:39105	OTTHUMG00000019038.1
AC078776.2	ENSG00000284682.1		OTTHUMG00000192263.1
RPS27L	ENSG00000185088.14	HGNC:18476	OTTHUMG00000155301.7
CYP11B1	ENSG00000160882.11	HGNC:2591	OTTHUMG00000164637.2
AC097636.1	ENSG00000224792.7		OTTHUMG00000156909.3
NOP14	ENSG00000087269.16	HGNC:16821	OTTHUMG00000159911.5
AC010731.2	ENSG00000228577.1		OTTHUMG00000154728.1
AL353705.4	ENSG00000234819.1		OTTHUMG00000020061.1
SNORD114-9	ENSG00000201240.1	HGNC:32997	
CCDC58P5	ENSG00000256681.1	HGNC:45028	OTTHUMG00000168060.1
SLC22A11	ENSG00000168065.16	HGNC:18120	OTTHUMG00000045142.7
SNORA3A	ENSG00000200983.1	HGNC:32586	
AC005487.1	ENSG00000225647.2		OTTHUMG00000154871.6
LINC01687	ENSG00000233215.6	HGNC:52474	OTTHUMG00000078243.6
PRPF4B	ENSG00000112739.17	HGNC:17346	OTTHUMG00000014157.7
AC079411.1	ENSG00000261439.1		OTTHUMG00000176968.1
DUX4L12	ENSG00000278790.1	HGNC:38671	OTTHUMG00000185266.3
RN7SL658P	ENSG00000239333.3	HGNC:46674	
HSPA8P8	ENSG00000229091.3	HGNC:44923	OTTHUMG00000151920.2
FRG1HP	ENSG00000276291.5	HGNC:51767	OTTHUMG00000188611.2
LINC00636	ENSG00000240423.3	HGNC:27702	OTTHUMG00000159197.3
FAM74A7	ENSG00000277260.1	HGNC:34037	OTTHUMG00000187514.1
RN7SL353P	ENSG00000263608.2	HGNC:46369	
CGB2	ENSG00000104818.14	HGNC:16722	OTTHUMG00000150185.3
AC096543.1	ENSG00000203605.3		OTTHUMG00000009144.1
AL590282.1	ENSG00000274024.1		OTTHUMG00000188048.1
ZNF443	ENSG00000180855.16	HGNC:20878	OTTHUMG00000156404.2
NDUFB4P12	ENSG00000124399.4	HGNC:45260	OTTHUMG00000160452.1
FBXW11P1	ENSG00000230870.2	HGNC:1145	OTTHUMG00000084868.1
OR2L8	ENSG00000279263.1	HGNC:15014	OTTHUMG00000040196.3
AC016769.3	ENSG00000235349.1		OTTHUMG00000156535.1
Metazoa_SRP	ENSG00000278636.1		
AC012464.2	ENSG00000258303.1		OTTHUMG00000170325.1
AC098828.2	ENSG00000234378.1		OTTHUMG00000151787.1
SNX18P9	ENSG00000224185.1	HGNC:39617	OTTHUMG00000034632.1
UGT8	ENSG00000174607.11	HGNC:12555	OTTHUMG00000132915.5
AL160236.1	ENSG00000258656.1		OTTHUMG00000171295.1
AC104072.1	ENSG00000260878.1		OTTHUMG00000176306.1
VN1R4	ENSG00000228567.3	HGNC:19871	OTTHUMG00000182907.1
KRTAP9-8	ENSG00000187272.7	HGNC:17231	OTTHUMG00000133604.2
XBP1	ENSG00000100219.16	HGNC:12801	OTTHUMG00000151094.3
TMEM231	ENSG00000205084.11	HGNC:37234	OTTHUMG00000177132.6
AC245297.3	ENSG00000274265.5		OTTHUMG00000188629.8
SNORD115-22	ENSG00000201326.1	HGNC:33041	
MTCO1P7	ENSG00000236211.1	HGNC:52009	OTTHUMG00000153771.1
AC013799.1	ENSG00000254754.1		OTTHUMG00000166090.1
SPOCD1	ENSG00000134668.12	HGNC:26338	OTTHUMG00000003879.6
PGK1P2	ENSG00000213290.4	HGNC:8899	OTTHUMG00000156420.3
KDM5C	ENSG00000126012.11	HGNC:11114	OTTHUMG00000021606.2
RNU6-1297P	ENSG00000207144.1	HGNC:48260	
PTMAP10	ENSG00000213237.4	HGNC:53978	OTTHUMG00000155876.1
Y_RNA	ENSG00000200142.1		
RPL39P36	ENSG00000239912.1	HGNC:36076	OTTHUMG00000158291.1
PLRG1	ENSG00000171566.12	HGNC:9089	OTTHUMG00000161411.4
Z69720.1	ENSG00000269482.1		OTTHUMG00000183022.1
DMKN	ENSG00000161249.21	HGNC:25063	OTTHUMG00000048101.18
AC005336.3	ENSG00000279717.1		OTTHUMG00000186034.1
ZNF32-AS3	ENSG00000223910.1	HGNC:23583	OTTHUMG00000018037.1
LANCL1	ENSG00000115365.12	HGNC:6508	OTTHUMG00000132991.7
AC010531.5	ENSG00000269901.1		OTTHUMG00000183882.1
AC073869.1	ENSG00000152117.17		OTTHUMG00000153607.7
IL12B	ENSG00000113302.4	HGNC:5970	OTTHUMG00000130307.3
CTTNBP2NL	ENSG00000143079.15	HGNC:25330	OTTHUMG00000011154.5
CORIN	ENSG00000145244.12	HGNC:19012	OTTHUMG00000099441.4
AC005899.2	ENSG00000264373.1		OTTHUMG00000179590.1
Y_RNA	ENSG00000199881.1		
AC104113.1	ENSG00000272308.1		OTTHUMG00000185498.1
ZNF227	ENSG00000131115.16	HGNC:13020	OTTHUMG00000182352.3
AC008677.1	ENSG00000213414.3		OTTHUMG00000163566.1
TSC22D3	ENSG00000157514.16	HGNC:3051	OTTHUMG00000022168.3
ZAR1	ENSG00000182223.7	HGNC:20436	OTTHUMG00000102093.6
AL365219.1	ENSG00000212532.1		
AC010907.1	ENSG00000224661.1		OTTHUMG00000151488.1
AC114324.2	ENSG00000249444.2		OTTHUMG00000162760.3
RAB11A	ENSG00000103769.10	HGNC:9760	OTTHUMG00000133162.8
AC009997.1	ENSG00000259369.1		OTTHUMG00000172616.1
AC021180.1	ENSG00000250532.1		OTTHUMG00000160863.1
AC008894.2	ENSG00000269243.1		OTTHUMG00000182239.1
AC027031.1	ENSG00000254021.1		OTTHUMG00000164806.1
AL049829.2	ENSG00000259018.1		OTTHUMG00000171499.1
QPCT	ENSG00000115828.17	HGNC:9753	OTTHUMG00000100963.5
SNN	ENSG00000184602.6	HGNC:11149	OTTHUMG00000090535.2
SH3BP2	ENSG00000087266.17	HGNC:10825	OTTHUMG00000160801.18
IGHD5-24	ENSG00000211909.1	HGNC:5510	OTTHUMG00000152427.2
AL355377.4	ENSG00000287868.1		OTTHUMG00000195036.1
SNX29P2	ENSG00000271699.5	HGNC:31914	OTTHUMG00000184229.2
PLAC8L1	ENSG00000173261.9	HGNC:31746	OTTHUMG00000163418.3
NRBP2	ENSG00000185189.18	HGNC:19339	OTTHUMG00000165157.3
KRT18P15	ENSG00000234737.1	HGNC:32449	OTTHUMG00000155858.1
AC110995.1	ENSG00000236120.7		OTTHUMG00000021092.4
NUP188	ENSG00000095319.14	HGNC:17859	OTTHUMG00000020768.7
AC107032.2	ENSG00000257526.2		OTTHUMG00000169877.2
LINC01585	ENSG00000245479.3	HGNC:51432	OTTHUMG00000172362.4
AC022210.2	ENSG00000287625.1		OTTHUMG00000195736.1
SLC6A14	ENSG00000268104.3	HGNC:11047	OTTHUMG00000022245.4
NARF	ENSG00000141562.18	HGNC:29916	OTTHUMG00000178844.5
AC068707.1	ENSG00000285712.1		OTTHUMG00000192900.1
AC027287.2	ENSG00000257870.1		OTTHUMG00000169825.1
LINC02340	ENSG00000275294.4	HGNC:53260	OTTHUMG00000187177.1
LCAT	ENSG00000213398.8	HGNC:6522	OTTHUMG00000137551.6
GUSBP12	ENSG00000169325.10	HGNC:42326	OTTHUMG00000156685.1
ELL2P4	ENSG00000226388.1	HGNC:39346	OTTHUMG00000022597.1
IFNA5	ENSG00000147873.5	HGNC:5426	OTTHUMG00000019664.1
FBLN2	ENSG00000163520.14	HGNC:3601	OTTHUMG00000155437.10
ADAMTS13	ENSG00000160323.18	HGNC:1366	OTTHUMG00000020876.4
SNHG10	ENSG00000247092.7	HGNC:27510	OTTHUMG00000171635.5
AC108136.1	ENSG00000255325.2		OTTHUMG00000165131.2
AL157931.1	ENSG00000262198.1		OTTHUMG00000177836.1
AL645568.2	ENSG00000231615.2		OTTHUMG00000034806.2
EML2	ENSG00000125746.16	HGNC:18035	OTTHUMG00000182127.2
AC007656.1	ENSG00000257470.2		OTTHUMG00000170122.3
AL078459.1	ENSG00000223653.6		OTTHUMG00000010579.2
AL360013.1	ENSG00000227585.2		OTTHUMG00000037205.2
FER1L6-AS2	ENSG00000253868.4	HGNC:26534	OTTHUMG00000165000.3
CRELD2	ENSG00000184164.14	HGNC:28150	OTTHUMG00000150292.5
SNORD36B	ENSG00000200831.1	HGNC:10164	
PMCH	ENSG00000183395.5	HGNC:9109	OTTHUMG00000170479.2
TNFSF9	ENSG00000125657.5	HGNC:11939	OTTHUMG00000181831.3
AC017104.2	ENSG00000230047.1		OTTHUMG00000153873.1
AC090826.3	ENSG00000286696.1		OTTHUMG00000195874.1
Y_RNA	ENSG00000207092.1		
SINHCAFP3	ENSG00000253488.1	HGNC:19896	OTTHUMG00000163866.1
CD244	ENSG00000122223.13	HGNC:18171	OTTHUMG00000028606.4
AL831711.1	ENSG00000283317.1		OTTHUMG00000191710.1
CAMK1G	ENSG00000008118.10	HGNC:14585	OTTHUMG00000036361.5
SNORD36	ENSG00000253094.1		
MEGF9	ENSG00000106780.9	HGNC:3234	OTTHUMG00000021039.2
AC004477.1	ENSG00000263412.1		OTTHUMG00000178705.1
C5orf22	ENSG00000082213.18	HGNC:25639	OTTHUMG00000131067.5
ZNF75A	ENSG00000162086.15	HGNC:13146	OTTHUMG00000129356.4
RNU7-28P	ENSG00000252568.1	HGNC:34124	
CHCHD2P6	ENSG00000235084.3	HGNC:39590	OTTHUMG00000002360.1
ZACN	ENSG00000186919.13	HGNC:29504	OTTHUMG00000157186.5
LINC01531	ENSG00000205786.8	HGNC:51270	OTTHUMG00000048095.4
RPL13A	ENSG00000142541.17	HGNC:10304	OTTHUMG00000134289.5
MIR4536-1	ENSG00000283334.1	HGNC:41730	
TNFRSF12A	ENSG00000006327.13	HGNC:18152	OTTHUMG00000129001.2
AL845472.1	ENSG00000275450.1		OTTHUMG00000188453.2
Y_RNA	ENSG00000207025.1		
AL023693.1	ENSG00000224374.1		OTTHUMG00000015628.1
ZC3HAV1	ENSG00000105939.13	HGNC:23721	OTTHUMG00000157471.2
UBTFL5	ENSG00000204705.3	HGNC:35405	OTTHUMG00000155173.1
AC016722.2	ENSG00000228925.1		OTTHUMG00000153091.2
AC243919.1	ENSG00000237550.5		OTTHUMG00000158044.2
MLLT1	ENSG00000130382.9	HGNC:7134	OTTHUMG00000180757.3
AL162585.1	ENSG00000287212.1		OTTHUMG00000194124.1
FHOD3	ENSG00000134775.15	HGNC:26178	OTTHUMG00000182381.5
CRYBB2	ENSG00000244752.3	HGNC:2398	OTTHUMG00000150905.4
DNAJC19P5	ENSG00000225808.1	HGNC:45068	OTTHUMG00000154139.1
AC092121.1	ENSG00000261144.1		OTTHUMG00000173083.1
SERBP1P3	ENSG00000242142.1	HGNC:44630	OTTHUMG00000159077.1
AC135983.5	ENSG00000270789.1		OTTHUMG00000184828.1
HIST1H2AM	ENSG00000278677.1	HGNC:4735	OTTHUMG00000014494.2
AC012569.1	ENSG00000267293.1		OTTHUMG00000179386.1
FXYD6P2	ENSG00000235964.1	HGNC:4032	OTTHUMG00000017988.1
AC023781.1	ENSG00000285683.2		OTTHUMG00000192781.2
AC073575.2	ENSG00000274227.1		OTTHUMG00000187449.1
AC018558.6	ENSG00000287163.1		OTTHUMG00000194463.1
BNIP3L	ENSG00000104765.16	HGNC:1085	OTTHUMG00000099433.4
AL049870.2	ENSG00000258633.1		OTTHUMG00000170719.1
DPEP2NB	ENSG00000263201.1	HGNC:52385	OTTHUMG00000177460.2
ACTG1P12	ENSG00000226642.1	HGNC:44496	OTTHUMG00000155334.1
SLC7A15P	ENSG00000232800.1	HGNC:32724	OTTHUMG00000154621.1
PABPC4L	ENSG00000254535.4	HGNC:31955	OTTHUMG00000161292.3
PSMC1P7	ENSG00000243838.1	HGNC:39782	OTTHUMG00000159070.1
AL162171.3	ENSG00000278576.1		OTTHUMG00000188630.1
AL162591.2	ENSG00000273110.1		OTTHUMG00000186422.1
SNORD28B	ENSG00000212295.1	HGNC:52225	
AC016582.3	ENSG00000267640.6		OTTHUMG00000182155.3
ARPC3P2	ENSG00000238137.2	HGNC:39431	OTTHUMG00000037003.1
PER2	ENSG00000132326.12	HGNC:8846	OTTHUMG00000152884.4
ASB14	ENSG00000239388.9	HGNC:19766	OTTHUMG00000158602.3
AC008115.3	ENSG00000275560.1		OTTHUMG00000187159.1
RNU6-141P	ENSG00000222431.1	HGNC:47104	
IL19	ENSG00000142224.16	HGNC:5990	OTTHUMG00000036387.6
MOGS	ENSG00000115275.13	HGNC:24862	OTTHUMG00000152886.9
LINC00565	ENSG00000260910.1	HGNC:43709	OTTHUMG00000176086.1
AL365204.1	ENSG00000231460.2		OTTHUMG00000019702.2
AP003040.1	ENSG00000213184.3		OTTHUMG00000166029.1
IGHV4-31	ENSG00000231475.3	HGNC:5649	OTTHUMG00000152097.4
MIR198	ENSG00000284121.1	HGNC:31570	
AC025283.2	ENSG00000285329.1		OTTHUMG00000177580.3
AC118755.1	ENSG00000262296.1		OTTHUMG00000177943.1
PABPC1L	ENSG00000101104.12	HGNC:15797	OTTHUMG00000032553.8
AC021205.3	ENSG00000273007.2		OTTHUMG00000186036.2
CELA3A	ENSG00000142789.20	HGNC:15944	OTTHUMG00000002755.4
ZDHHC16	ENSG00000171307.19	HGNC:20714	OTTHUMG00000018847.6
AC023790.1	ENSG00000243129.2		OTTHUMG00000157486.2
